[00:00:00] TEACHER    I don't know what to do.
[00:33:58] TEACHER    Okay, you can do it.
[00:34:00] STUDENT_1  I'm trying to do it inside the line.
[00:34:02] TEACHER    Okay, you can do it.
[00:34:04] STUDENT_1  I'm trying to do it inside the line.
[00:34:06] TEACHER    Okay, you can do it.
[00:34:08] STUDENT_1  I'm trying to do it inside the line.
[00:34:10] TEACHER    Okay, you can do it.
[00:34:12] STUDENT_1  I'm trying to do it inside the line.
[00:34:14] TEACHER    Okay, you can do it.
[00:34:16] STUDENT_1  I'm trying to do it inside the line.
[00:34:18] TEACHER    Okay, you can do it.
[00:34:20] STUDENT_1  I'm trying to do it inside the line.
[00:34:22] TEACHER    Okay, you can do it.
[00:34:24] STUDENT_1  I'm trying to do it inside the line.
[00:34:26] TEACHER    Okay, you can do it.
[00:34:28] STUDENT_1  I'm trying to do it inside the line.
[00:34:30] TEACHER    Okay, you can do it.
[00:34:32] STUDENT_1  I'm trying to do it inside the line.
[00:34:34] TEACHER    Okay, you can do it.
[00:34:36] STUDENT_1  I'm trying to do it inside the line.
[00:34:38] TEACHER    Okay, you can do it.
[00:34:40] STUDENT_1  I'm trying to do it inside the line.
[00:34:42] TEACHER    Okay, you can do it.
[00:34:44] STUDENT_1  I'm trying to do it inside the line.
[00:34:46] TEACHER    Okay, you can do it.
[00:34:48] STUDENT_1  I'm trying to do it inside the line.
[00:34:50] TEACHER    Okay, you can do it.
[00:34:52] STUDENT_1  I'm trying to do it inside the line.
[00:34:54] TEACHER    Okay, you can do it.
[00:34:56] STUDENT_1  I'm trying to do it inside the line.
[00:34:58] TEACHER    Okay, you can do it.
[00:35:00] STUDENT_1  I'm trying to do it inside the line.
[00:35:02] TEACHER    Okay, you can do it.
[00:35:04] STUDENT_1  I'm trying to do it inside the line.
[00:35:06] TEACHER    Okay, you can do it.
[00:35:08] STUDENT_1  I'm trying to do it inside the line.
[00:35:00] TEACHER    Yes. Yes. Yes. I have a plate.
[00:35:01] TEACHER    Okay, this is a shape.
[00:35:03] TEACHER    What is this? All this shape. I will show you the picture. You have to make it like that. I'll show you.
[00:35:04] STUDENT_1  We need to draw.
[00:35:05] TEACHER    See first of all of you listen to
[00:40:14] STUDENT_1  I'm making a puzzle.
[00:40:15] TEACHER    What are you making, dear?
[00:40:16] STUDENT_1  I'm making a puzzle.
[00:40:17] TEACHER    Oh, a puzzle. Very good. Can you show me?
[00:40:18] STUDENT_1  Yes.
[00:40:19] TEACHER    Wow, very good. Can you show me?
[00:40:20] STUDENT_1  Yes.
[00:40:21] TEACHER    Wow, very good. Can you show me?
[00:40:22] STUDENT_1  Yes.
[00:40:23] TEACHER    Wow, very good. Can you show me?
[00:40:24] STUDENT_1  Yes.
[00:40:25] TEACHER    Wow, very good. Can you show me?
[00:40:26] STUDENT_1  Yes.
[00:40:27] TEACHER    Wow, very good. Can you show me?
[00:40:28] STUDENT_1  Yes.
[00:40:29] TEACHER    Wow, very good. Can you show me?
[00:40:30] STUDENT_1  Yes.
[00:40:31] TEACHER    Wow, very good. Can you show me?
[00:40:32] STUDENT_1  Yes.
[00:40:33] TEACHER    Wow, very good. Can you show me?
[00:40:34] STUDENT_1  Yes.
[00:40:35] TEACHER    Wow, very good. Can you show me?
[00:40:36] STUDENT_1  Yes.
[00:40:37] TEACHER    Wow, very good. Can you show me?
[00:40:38] STUDENT_1  Yes.
[00:40:39] TEACHER    Wow, very good. Can you show me?
[00:40:40] STUDENT_1  Yes.
[00:40:41] TEACHER    Wow, very good. Can you show me?
[00:40:42] STUDENT_1  Yes.
[00:40:43] TEACHER    Wow, very good. Can you show me?
[00:40:44] STUDENT_1  Yes.
[00:40:45] TEACHER    Wow, very good. Can you show me?
[00:40:46] STUDENT_1  Yes.
[00:40:47] TEACHER    Wow, very good. Can you show me?
[00:40:48] STUDENT_1  Yes.
[00:40:49] TEACHER    Wow, very good. Can you show me?
[00:40:50] STUDENT_1  Yes.
[00:40:51] TEACHER    Wow, very good. Can you show me?
[00:40:52] STUDENT_1  Yes.
[00:40:53] TEACHER    Wow, very good. Can you show me?
[00:40:54] STUDENT_1  Yes.
[00:40:55] TEACHER    Wow, very good. Can you show me?
[00:40:56] STUDENT_1  Yes.
[00:40:57] TEACHER    Wow, very good. Can you show me?
[00:40:58] STUDENT_1  Yes.
[00:40:59] TEACHER    Wow, very good. Can you show me?
[00:41:00] STUDENT_1  Yes.
[00:41:01] TEACHER    Wow, very good. Can you show me?
[00:41:02] STUDENT_1  Yes.
[00:41:03] TEACHER    Wow, very good. Can you show me?
[00:41:04] STUDENT_1  Yes.
[00:41:05] TEACHER    Wow, very good. Can you show me?
[00:41:06] STUDENT_1  Yes.
[00:41:07] TEACHER    Wow, very good. Can you show me?
[00:41:08] STUDENT_1  Yes.
[00:41:09] TEACHER    Wow, very good. Can you show me?
[00:45:00] TEACHER    We have you can make it any of the.
[00:45:05] STUDENT_1  So.
[00:45:06] TEACHER    Check the picture.
[00:45:09] STUDENT_2  Oh, this is very good.
[00:45:11] TEACHER    Okay. So, can you make with the own now? Fish, any fish. Don't see that one. Okay, I'm going to close it.
[00:45:22] TEACHER    Can you, can you make it own but any fish?
[00:45:27] STUDENT_2  Can I make fish?
[00:45:28] TEACHER    Any fish, any fish. Your own choice.
[00:45:32] STUDENT_2  Crab.
[00:45:33] TEACHER    Crab or any fish or whale, blue whale, blue whale.
[00:45:38] STUDENT_2  I'm making a fish.
[00:45:40] TEACHER    Or.
[00:45:41] STUDENT_2  Something I'm making.
[00:45:42] TEACHER    Shark, whale, fish.
[00:45:43] STUDENT_2  I'm making a jellyfish.
[00:45:44] TEACHER    Jellyfish, you can make it. I'm making a jellyfish.
[00:45:48] TEACHER    I'm making a jellyfish.
[00:45:50] STUDENT_2  I'm making a jellyfish.
[00:45:51] TEACHER    Very good.
[00:45:52] STUDENT_2  I'm making a jellyfish.
[00:45:53] TEACHER    Very good.
[00:45:54] STUDENT_2  I'm making a jellyfish.
[00:45:55] TEACHER    Very good.
[00:45:56] STUDENT_2  I'm making a jellyfish.
[00:45:57] TEACHER    Very good.
[00:45:58] STUDENT_2  I'm making a jellyfish.
[00:45:59] TEACHER    Very good.
[00:46:00] STUDENT_2  I'm making a jellyfish.
[00:46:01] TEACHER    Very good.
[00:46:02] STUDENT_2  I'm making a jellyfish.
[00:46:03] TEACHER    Very good.
[00:46:04] STUDENT_2  I'm making a jellyfish.
[00:46:05] TEACHER    Very good.
[00:46:06] STUDENT_2  I'm making a jellyfish.
[00:46:07] TEACHER    Very good.
[00:46:08] STUDENT_2  I'm making a jellyfish.
[00:46:09] TEACHER    Very good.
[00:46:10] STUDENT_2  I'm making a jellyfish.
[00:46:11] TEACHER    Very good.
[00:46:12] STUDENT_2  I'm making a jellyfish.
[00:46:13] TEACHER    Very good.
[00:46:14] STUDENT_2  I'm making a jellyfish.
[00:46:15] TEACHER    Very good.
[00:46:16] STUDENT_2  I'm making a jellyfish.
[00:46:17] TEACHER    Very good.
[00:46:18] STUDENT_2  I'm making a jellyfish.
[00:46:19] TEACHER    Very good.
[00:46:20] STUDENT_2  I'm making a jellyfish.
[00:46:21] TEACHER    Very good.
[00:46:22] STUDENT_2  I'm making a jellyfish.
[00:46:23] TEACHER    Very good.
[00:46:24] STUDENT_2  I'm making a jellyfish.
[00:46:25] TEACHER    Very good.
[00:46:26] STUDENT_2  I'm making a jellyfish.
[00:46:27] TEACHER    Very good.
[00:46:28] STUDENT_2  I'm making a jellyfish.
[00:46:29] TEACHER    Very good.
[00:46:30] STUDENT_2  I'm making a jellyfish.
[00:46:31] TEACHER    Very good.
[00:46:32] STUDENT_2  I'm making a jellyfish.
[00:46:33] TEACHER    Very good.
[00:46:34] STUDENT_2  I'm making a jellyfish.
[00:46:35] TEACHER    Very good.
[00:46:36] STUDENT_2  I'm making a jellyfish.
[00:46:37] TEACHER    Very good.
[00:46:38] STUDENT_2  I'm making a jellyfish.
[00:46:39] TEACHER    Very good.
[00:46:40] STUDENT_2  I'm making a jellyfish.
[00:46:41] TEACHER    Very good.
[00:46:42] STUDENT_2  I'm making a jellyfish.
[00:46:43] TEACHER    Very good.
[00:46:44] STUDENT_2  I'm making a jellyfish.
[00:46:45] TEACHER    Very good.
[00:46:46] STUDENT_2  I'm making a jellyfish.
[00:46:47] TEACHER    Very good.
[00:46:48] STUDENT_2  I'm making a jellyfish.
[00:46:49] TEACHER    Very good.
[00:46:50] STUDENT_2  I'm making a jellyfish.
[00:46:51] TEACHER    Very good.
[00:46:52] STUDENT_2  I'm making a jellyfish.
[00:46:53] TEACHER    Very good.
[00:46:54] STUDENT_2  I'm making a jellyfish.
[00:46:55] TEACHER    Very good.
[00:46:56] STUDENT_2  I'm making a jellyfish.
[00:46:57] TEACHER    Very good.
[00:46:58] STUDENT_2  I'm making a jellyfish.
[00:46:59] TEACHER    Very good.
[00:47:00] STUDENT_2  I'm making a jellyfish.
[00:47:01] TEACHER    Very good.
[00:47:02] STUDENT_2  I'm making a jellyfish.
[00:47:03] TEACHER    Very good.
[00:47:04] STUDENT_2  I'm making a jellyfish.
[00:47:05] TEACHER    Very good.
[00:47:06] STUDENT_2  I'm making a jellyfish.
[00:47:07] TEACHER    Very good.
[00:47:08] STUDENT_2  I'm making a jellyfish.
[00:47:09] TEACHER    Very good.
[00:50:00] TEACHER    Okay. So today we are going to learn about one artist. He has to know about the artist and the artwork. What is the artist name and what is the artist doing? The artist name today the artist name is Eric Carle. What is his name?
[00:50:37] STUDENT_1  Eric Carle.
[00:50:38] TEACHER    Eric Eric Carle. Can you spell out his name?
[00:50:40] STUDENT_1  Eric Carle.
[00:50:41] TEACHER    Eric Eric Carle. And that Eric Carle he is doing the collage art. Collage art. Have you heard about the collage art?
[00:50:47] STUDENT_1  No.
[00:50:48] TEACHER    No. See collage art means we have to take any paper. Not only the paper we can tear any paper. Cloth or the paper anything. After that tearing the paper and then he is going to stick it in a way that can make any. Okay. Yes. That is called the collage art. Collage means you can anything you can as a paper. I will show their art Eric Carle art. I will show you the page and the art work. How he is doing the art work. So like Eric Carle Eric Carle we can also do the same art work. How the Eric Carle is doing. Let us make a.
[00:51:19] STUDENT_1  I have the one.
[00:51:20] TEACHER    No that's not. See collage art means we have to make a more than two. What is collage art? A collage is a technique of different pieces of paper to create a picture. Different kind of paper and collage they are going to stick it. They are going to stick it. No. See the paper. We need to do the. So Eric Carle paste and Eric Carle paste. He is the Eric Carle.
[01:00:00] TEACHER    Okay.
[01:00:01] STUDENT_1  Ma'am, this is my book.
[01:00:03] TEACHER    Okay. This is your book.
[01:00:04] STUDENT_1  Ma'am, this is my book.
[01:00:05] TEACHER    Okay. This is your book.
[01:00:06] STUDENT_1  Ma'am, this is my book.
[01:00:07] TEACHER    Okay. This is your book.
[01:00:08] STUDENT_1  Ma'am, this is my book.
[01:00:09] TEACHER    Okay. This is your book.
[01:00:10] STUDENT_1  Ma'am, this is my book.
[01:00:11] TEACHER    Okay. This is your book.
[01:00:12] STUDENT_1  Ma'am, this is my book.
[01:00:13] TEACHER    Okay. This is your book.
[01:00:14] STUDENT_1  Ma'am, this is my book.
[01:00:15] TEACHER    Okay. This is your book.
[01:00:16] STUDENT_1  Ma'am, this is my book.
[01:00:17] TEACHER    Okay. This is your book.
[01:00:18] STUDENT_1  Ma'am, this is my book.
[01:00:19] TEACHER    Okay. This is your book.
[01:00:20] STUDENT_1  Ma'am, this is my book.
[01:00:21] TEACHER    Okay. This is your book.
[01:00:22] STUDENT_1  Ma'am, this is my book.
[01:00:23] TEACHER    Okay. This is your book.
[01:00:24] STUDENT_1  Ma'am, this is my book.
[01:00:25] TEACHER    Okay. This is your book.
[01:00:26] STUDENT_1  Ma'am, this is my book.
[01:00:27] TEACHER    Okay. This is your book.
[01:00:28] STUDENT_1  Ma'am, this is my book.
[01:00:29] TEACHER    Okay. This is your book.
[01:00:30] STUDENT_1  Ma'am, this is my book.
[01:00:31] TEACHER    Okay. This is your book.
[01:00:32] STUDENT_1  Ma'am, this is my book.
[01:00:33] TEACHER    Okay. This is your book.
[01:00:34] STUDENT_1  Ma'am, this is my book.
[01:00:35] TEACHER    Okay. This is your book.
[01:00:36] STUDENT_1  Ma'am, this is my book.
[01:00:37] TEACHER    Okay. This is your book.
[01:00:38] STUDENT_1  Ma'am, this is my book.
[01:00:39] TEACHER    Okay. This is your book.
[01:00:40] STUDENT_1  Ma'am, this is my book.
[01:00:41] TEACHER    Okay. This is your book.
[01:00:42] STUDENT_1  Ma'am, this is my book.
[01:00:43] TEACHER    Okay. This is your book.
[01:00:44] STUDENT_1  Ma'am, this is my book.
[01:00:45] TEACHER    Okay. This is your book.
[01:00:46] STUDENT_1  Ma'am, this is my book.
[01:00:47] TEACHER    Okay. This is your book.
[01:00:48] STUDENT_1  Ma'am, this is my book.
[01:00:49] TEACHER    Okay. This is your book.
[01:00:50] STUDENT_1  Ma'am, this is my book.
[01:00:51] TEACHER    Okay. This is your book.
[01:00:52] STUDENT_1  Ma'am, this is my book.
[01:00:53] TEACHER    Okay. This is your book.
[01:00:54] STUDENT_1  Ma'am, this is my book.
[01:00:55] TEACHER    Okay. This is your book.
[01:00:56] STUDENT_1  Ma'am, this is my book.
[01:00:57] TEACHER    Okay. This is your book.
[01:00:58] STUDENT_1  Ma'am, this is my book.
[01:00:59] TEACHER    Okay. This is your book.
[01:01:00] STUDENT_1  Ma'am, this is my book.
[01:01:01] TEACHER    Okay. This is your book.
[01:01:02] STUDENT_1  Ma'am, this is my book.
[01:01:03] TEACHER    Okay. This is your book.
[01:01:04] STUDENT_1  Ma'am, this is my book.
[01:01:05] TEACHER    Okay. This is your book.
[01:01:06] STUDENT_1  Ma'am, this is my book.
[01:01:07] TEACHER    Okay. This is your book.
[01:01:08] STUDENT_1  Ma'am, this is my book.
[01:01:09] TEACHER    Okay. This is your book.
[01:01:10] STUDENT_1  Ma'am, this is my book.
[01:01:11] TEACHER    Okay. This is your book.
[01:01:12] STUDENT_1  Ma'am, this is my book.
[01:01:13] TEACHER    Okay. This is your book.
[01:01:14] STUDENT_1  Ma'am, this is my book.
[01:01:15] TEACHER    Okay. This is your book.
[01:01:16] STUDENT_1  Ma'am, this is my book.
[01:01:17] TEACHER    Okay. This is your book.
[01:01:18] STUDENT_1  Ma'am, this is my book.
[01:01:19] TEACHER    Okay. This is your book.
[01:01:20] STUDENT_1  Ma'am, this is my book.
[01:01:21] TEACHER    Okay. This is your book.
[01:01:22] STUDENT_1  Ma'am, this is my book.
[01:01:23] TEACHER    Okay. This is your book.
[01:01:24] STUDENT_1  Ma'am, this is my book.
[01:01:25] TEACHER    Okay. This is your book.
[01:01:26] STUDENT_1  Ma'am, this is my book.
[01:01:27] TEACHER    Okay. This is your book.
[01:01:28] STUDENT_1  Ma'am, this is my book.
[01:01:29] TEACHER    Okay. This is your book.
[01:01:30] STUDENT_1  Ma'am, this is my book.
[01:01:31] TEACHER    Okay. This is your book.
[01:01:32] STUDENT_1  Ma'am, this is my book.
[01:01:33] TEACHER    Okay. This is your book.
[01:01:34] STUDENT_1  Ma'am, this is my book.
[01:01:35] TEACHER    Okay. This is your book.
[01:01:36] STUDENT_1  Ma'am, this is my book.
[01:01:37] TEACHER    Okay. This is your book.
[01:01:38] STUDENT_1  Ma'am, this is my book.
[01:01:39] TEACHER    Okay. This is your book.
[01:01:40] STUDENT_1  Ma'am, this is my book.
[01:01:41] TEACHER    Okay. This is your book.
[01:01:42] STUDENT_1  Ma'am, this is my book.
[01:01:43] TEACHER    Okay. This is your book.
[01:01:44] STUDENT_1  Ma'am, this is my book.
[01:01:45] TEACHER    Okay. This is your book.
[01:01:46] STUDENT_1  Ma'am, this is my book.
[01:01:47] TEACHER    Okay. This is your book.
[01:01:48] STUDENT_1  Ma'am, this is my book.
[01:01:49] TEACHER    Okay. This is your book.
[01:01:50] STUDENT_1  Ma'am, this is my book.
[01:01:51] TEACHER    Okay. This is your book.
[01:01:52] STUDENT_1  Ma'am, this is my book.
[01:01:53] TEACHER    Okay. This is your book.
[01:01:54] STUDENT_1  Ma'am, this is my book.
[01:01:55] TEACHER    Okay. This is your book.
[01:01:56] STUDENT_1  Ma'am, this is my book.
[01:01:57] TEACHER    Okay. This is your book.
[01:01:58] STUDENT_1  Ma'am, this is my book.
[01:01:59] TEACHER    Okay. This is your book.
[01:02:00] STUDENT_1  Ma'am, this is my book.
[01:02:01] TEACHER    Okay. This is your book.
[01:02:02] STUDENT_1  Ma'am, this is my book.
[01:02:03] TEACHER    Okay. This is your book.
[01:02:04] STUDENT_1  Ma'am, this is my book.
[01:02:05] TEACHER    Okay. This is your book.
[01:02:06] STUDENT_1  Ma'am, this is my book.
[01:02:07] TEACHER    Okay. This is your book.
[01:02:08] STUDENT_1  Ma'am, this is my book.
[01:02:09] TEACHER    Okay. This is your book.
[01:02:10] STUDENT_1  Ma'am, this is my book.
[01:02:11] TEACHER    Okay. This is your book.
[01:02:12] STUDENT_1  Ma'am, this is my book.
[01:02:13] TEACHER    Okay. This is your book.
[01:02:14] STUDENT_1  Ma'am, this is my book.
[01:02:15] TEACHER    Okay. This is your book.
[01:02:16] STUDENT_1  Ma'am, this is my book.
[01:02:17] TEACHER    Okay. This is your book.
[01:02:18] STUDENT_1  Ma'am, this is my book.
[01:02:19] TEACHER    Okay. This is your book.
[01:02:20] STUDENT_1  Ma'am, this is my book.
[01:02:21] TEACHER    Okay. This is your book.
[01:02:22] STUDENT_1  Ma'am, this is my book.
[01:02:23] TEACHER    Okay. This is your book.
[01:02:24] STUDENT_1  Ma'am, this is my book.
[01:02:25] TEACHER    Okay. This is your book.
[01:02:26] STUDENT_1  Ma'am, this is my book.
[01:02:27] TEACHER    Okay. This is your book.
[01:02:28] STUDENT_1  Ma'am, this is my book.
[01:02:29] TEACHER    Okay. This is your book.
[01:02:30] STUDENT_1  Ma'am, this is my book.
[01:02:31] TEACHER    Okay. This is your book.
[01:02:32] STUDENT_1  Ma'am, this is my book.
[01:02:33] TEACHER    Okay. This is your book.
[01:02:34] STUDENT_1  Ma'am, this is my book.
[01:02:35] TEACHER    Okay. This is your book.
[01:02:36] STUDENT_1  Ma'am, this is my book.
[01:02:37] TEACHER    Okay. This is your book.
[01:02:38] STUDENT_1  Ma'am, this is my book.
[01:02:39] TEACHER    Okay. This is your book.
[01:02:40] STUDENT_1  Ma'am, this is my book.
[01:02:41] TEACHER    Okay. This is your book.
[01:02:42] STUDENT_1  Ma'am, this is my book.
[01:02:43] TEACHER    Okay. This is your book.
[01:02:44] STUDENT_1  Ma'am, this is my book.
[01:02:45] TEACHER    Okay. This is your book.
[01:02:46] STUDENT_1  Ma'am, this is my book.
[01:02:47] TEACHER    Okay. This is your book.
[01:02:48] STUDENT_1  Ma'am, this is my book.
[01:02:49] TEACHER    Okay. This is your book.
[01:02:50] STUDENT_1  Ma'am, this is my book.
[01:02:51] TEACHER    Okay. This is your book.
[01:02:52] STUDENT_1  Ma'am, this is my book.
[01:02:53] TEACHER    Okay. This is your book.
[01:02:54] STUDENT_1  Ma'am, this is my book.
[01:02:55] TEACHER    Okay. This is your book.
[01:02:56] STUDENT_1  Ma'am, this is my book.
[01:02:57] TEACHER    Okay. This is your book.
[01:02:58] STUDENT_1  Ma'am, this is my book.
[01:02:59] TEACHER    Okay. This is your book.
[01:03:00] STUDENT_1  Ma'am, this is my book.
[01:03:01] TEACHER    Okay. This is your book.
[01:03:02] STUDENT_1  Ma'am, this is my book.
[01:03:03] TEACHER    Okay. This is your book.
[01:03:04] STUDENT_1  Ma'am, this is my book.
[01:03:05] TEACHER    Okay. This is your book.
[01:03:06] STUDENT_1  Ma'am, this is my book.
[01:03:07] TEACHER    Okay. This is your book.
[01:03:08] STUDENT_1  Ma'am, this is my book.
[01:03:09] TEACHER    Okay. This is your book.
[01:03:10] STUDENT_1  Ma'am, this is my book.
[01:03:11] TEACHER    Okay. This is your book.
[01:03:12] STUDENT_1  Ma'am, this is my book.
[01:03:13] TEACHER    Okay. This is your book.
[01:03:14] STUDENT_1  Ma'am, this is my book.
[01:03:15] TEACHER    Okay. This is your book.
[01:03:16] STUDENT_1  Ma'am, this is my book.
[01:03:17] TEACHER    Okay. This is your book.
[01:03:18] STUDENT_1  Ma'am, this is my book.
[01:03:19] TEACHER    Okay. This is your book.
[01:03:20] STUDENT_1  Ma'am, this is my book.
[01:03:21] TEACHER    Okay. This is your book.
[01:03:22] STUDENT_1  Ma'am, this is my book.
[01:03:23] TEACHER    Okay. This is your book.
[01:03:24] STUDENT_1  Ma'am, this is my book.
[01:03:25] TEACHER    Okay. This is your book.
[01:03:26] STUDENT_1  Ma'am, this is my book.
[01:03:27] TEACHER    Okay. This is your book.
[01:03:28] STUDENT_1  Ma'am, this is my book.
[01:03:29] TEACHER    Okay. This is your book.
[01:03:30] STUDENT_1  Ma'am, this is my book.
[01:03:31] TEACHER    Okay. This is your book.
[01:03:32] STUDENT_1  Ma'am, this is my book.
[01:03:33] TEACHER    Okay. This is your book.
[01:03:34] STUDENT_1  Ma'am, this is my book.
[01:03:35] TEACHER    Okay. This is your book.
[01:03:36] STUDENT_1  Ma'am, this is my book.
[01:03:37] TEACHER    Okay. This is your book.
[01:03:38] STUDENT_1  Ma'am, this is my book.
[01:03:39] TEACHER    Okay. This is your book.
[01:03:40] STUDENT_1  Ma'am, this is my book.
[01:03:41] TEACHER    Okay. This is your book.
[01:03:42] STUDENT_1  Ma'am, this is my book.
[01:03:43] TEACHER    Okay. This is your book.
[01:03:44] STUDENT_1  Ma'am, this is my book.
[01:03:45] TEACHER    Okay. This is your book.
[01:03:46] STUDENT_1  Ma'am, this is my book.
[01:03:47] TEACHER    Okay. This is your book.
[01:03:48] STUDENT_1  Ma'am, this is my book.
[01:03:49] TEACHER    Okay. This is your book.
[01:03:50] STUDENT_1  Ma'am, this is my book.
[01:03:51] TEACHER    Okay. This is your book.
[01:03:52] STUDENT_1  Ma'am, this is my book.
[01:03:53] TEACHER    Okay. This is your book.
[01:03:54] STUDENT_1  Ma'am, this is my book.
[01:03:55] TEACHER    Okay. This is your book.
[01:03:56] STUDENT_1  Ma'am, this is my book.
[01:03:57] TEACHER    Okay. This is your book.
[01:03:58] STUDENT_1  Ma'am, this is my book.
[01:03:59] TEACHER    Okay. This is your book.
[01:04:00] STUDENT_1  Ma'am, this is my book.
[01:04:01] TEACHER    Okay. This is your book.
[01:04:02] STUDENT_1  Ma'am, this is my book.
[01:04:03] TEACHER    Okay. This is your book.
[01:04:04] STUDENT_1  Ma'am, this is my book.
[01:04:05] TEACHER    Okay. This is your book.
[01:04:06] STUDENT_1  Ma'am, this is my book.
[01:04:07] TEACHER    Okay. This is your book.
[01:04:08] STUDENT_1  Ma'am, this is my book.
[01:04:09] TEACHER    Okay. This is your book.
[01:04:10] STUDENT_1  Ma'am, this is my book.
[01:04:11] TEACHER    Okay. This is your book.
[01:04:12] STUDENT_1  Ma'am, this is my book.
[01:04:13] TEACHER    Okay. This is your book.
[01:04:14] STUDENT_1  Ma'am, this is my book.
[01:04:15] TEACHER    Okay. This is your book.
[01:04:16] STUDENT_1  Ma'am, this is my book.
[01:04:17] TEACHER    Okay. This is your book.
[01:04:18] STUDENT_1  Ma'am, this is my book.
[01:04:19] TEACHER    Okay. This is your book.
[01:04:20] STUDENT_1  Ma'am, this is my book.
[01:04:21] TEACHER    Okay. This is your book.
[01:04:22] STUDENT_1  Ma'am, this is my book.
[01:04:23] TEACHER    Okay. This is your book.
[01:04:24] STUDENT_1  Ma'am, this is my book.
[01:04:25] TEACHER    Okay. This is your book.
[01:04:26] STUDENT_1  Ma'am, this is my book.
[01:04:27] TEACHER    Okay. This is your book.
[01:04:28] STUDENT_1  Ma'am, this is my book.
[01:04:29] TEACHER    Okay. This is your book.
[01:04:30] STUDENT_1  Ma'am, this is my book.
[01:04:31] TEACHER    Okay. This is your book.
[01:04:32] STUDENT_1  Ma'am, this is my book.
[01:04:33] TEACHER    Okay. This is your book.
[01:04:34] STUDENT_1  Ma'am, this is my book.
[01:04:35] TEACHER    Okay. This is your book.
[01:04:36] STUDENT_1  Ma'am, this is my book.
[01:04:37] TEACHER    Okay. This is your book.
[01:04:38] STUDENT_1  Ma'am, this is my book.
[01:04:39] TEACHER    Okay. This is your book.
[01:04:40] STUDENT_1  Ma'am, this is my book.
[01:04:41] TEACHER    Okay. This is your book.
[01:04:42] STUDENT_1  Ma'am, this is my book.
[01:04:43] TEACHER    Okay. This is your book.
[01:04:44] STUDENT_1  Ma'am, this is my book.
[01:04:45] TEACHER    Okay. This is your book.
[01:04:46] STUDENT_1  Ma'am, this is my book.
[01:04:47] TEACHER    Okay. This is your book.
[01:04:48] STUDENT_1  Ma'am, this is my book.
[01:04:49] TEACHER    Okay. This is your book.
[01:04:50] STUDENT_1  Ma'am, this is my book.
[01:04:51] TEACHER    Okay. This is your book.
[01:04:52] STUDENT_1  Ma'am, this is my book.
[01:04:53] TEACHER    Okay. This is your book.
[01:04:54] STUDENT_1  Ma'am, this is my book.
[01:04:55] TEACHER    Okay. This is your book.
[01:04:56] STUDENT_1  Ma'am, this is my book.
[01:04:57] TEACHER    Okay. This is your book.
[01:04:58] STUDENT_1  Ma'am, this is my book.
[01:04:59] TEACHER    Okay. This is your book.
[01:05:00] STUDENT_1  Ma'am, this is my book.
[01:05:01] TEACHER    Okay. This is your book.
[01:05:02] STUDENT_1  Ma'am, this is my book.
[01:05:03] TEACHER    Okay. This is your book.
[01:05:04] STUDENT_1  Ma'am, this is my book.
[01:05:05] TEACHER    Okay. This is your book.
[01:05:06] STUDENT_1  Ma'am, this is my book.
[01:05:07] TEACHER    Okay. This is your book.
[01:05:08] STUDENT_1  Ma'am, this is my book.
[01:05:09] TEACHER    Okay. This is your book.
[01:05:10] STUDENT_1  Ma'am, this is my book.
[01:05:11] TEACHER    Okay. This is your book.
[01:05:12] STUDENT_1  Ma'am, this is my book.
[01:05:13] TEACHER    Okay. This is your book.
[01:05:14] STUDENT_1  Ma'am, this is my book.
[01:05:15] TEACHER    Okay. This is your book.
[01:05:16] STUDENT_1  Ma'am, this is my book.
[01:05:17] TEACHER    Okay. This is your book.
[01:05:18] STUDENT_1  Ma'am, this is my book.
[01:05:19] TEACHER    Okay. This is your book.
[01:05:20] STUDENT_1  Ma'am, this is my book.
[01:05:21] TEACHER    Okay. This is your book.
[01:05:22] STUDENT_1  Ma'am, this is my book.
[01:05:23] TEACHER    Okay. This is your book.
[01:05:24] STUDENT_1  Ma'am, this is my book.
[01:05:25] TEACHER    Okay. This is your book.
[01:05:26] STUDENT_1  Ma'am, this is my book.
[01:05:27] TEACHER    Okay. This is your book.
[01:05:28] STUDENT_1  Ma'am, this is my book.
[01:05:29] TEACHER    Okay. This is your book.
[01:05:30] STUDENT_1  Ma'am, this is my book.
[01:05:31] TEACHER    Okay. This is your book.
[01:05:32] STUDENT_1  Ma'am, this is my book.
[01:05:33] TEACHER    Okay. This is your book.
[01:05:34] STUDENT_1  Ma'am, this is my book.
[01:05:35] TEACHER    Okay. This is your book.
[01:05:36] STUDENT_1  Ma'am, this is my book.
[01:05:37] TEACHER    Okay. This is your book.
[01:05:38] STUDENT_1  Ma'am, this is my book.
[01:05:39] TEACHER    Okay. This is your book.
[01:05:40] STUDENT_1  Ma'am, this is my book.
[01:05:41] TEACHER    Okay. This is your book.
[01:05:42] STUDENT_1  Ma'am, this is my book.
[01:05:43] TEACHER    Okay. This is your book.
[01:05:44] STUDENT_1  Ma'am, this is my book.
[01:05:45] TEACHER    Okay. This is your book.
[01:05:46] STUDENT_1  Ma'am, this is my book.
[01:05:47] TEACHER    Okay. This is your book.
[01:05:48] STUDENT_1  Ma'am, this is my book.
[01:05:49] TEACHER    Okay. This is your book.
